-15442	-84817	-69434	-87336	96229	-97495	51115	-76240	41852	39748	73996	99389	-65297	25467	-68000	11966	-35065	17598	95290	-50059	82956	52433	-89677	45137	-76890	-78444	89682	-37040	-27857	59418	-43416	-45854	92821	-37500	-4946	40769	-39831	74319	8998	-87081	20545	17505	73491	-88410	33399	70744	49786	-16297	33278	25476	59262	72965	-84456	55045	-60012	33277	53850	80202	97381	-85718	-27644	-33757	80978	-39725	84460	-26662	-21987	-99269	-13250	62063	9729	24888	-72876	-68003	53505	4014	23703	20464	81147	84165	-62846	99749	-6817	31654	5023	-63164	-34075	-4751	-38974	93962	-18584	16874	9535	-87935	77932	-78680	60456	4104	-55644	64715
-82426	14111	32243	37976	77246	93509	84750	27733	-4390	-17671	-72149	34846	98441	-49533	-57258	83138	-17919	12424	-78208	-93005	40103	36802	-52351	-306	94986	29280	42312	-95450	-5231	4361	75782	-53332	-70854	21954	57769	66580	62176	-93260	14468	86673	94009	-74405	126	-69442	89724	50840	59548	13521	-14873	-74313	-52600	97654	-72017	-11326	65127	29521	-75282	72436	76660	21681	-14624	48999	54303	-88949	96776	-35098	16681	717	3022	-83158	-16036	68957	-88460	-259	90134	24209	68749	-32896	-44283	-7972	96820	80856	60848	-5680	868	50846	20419	-91061	89884	-50600	70931	62657	54529	-86562	2553	-91109	50306	4638	32959	-89014
-73872	-49661	30070	99958	-10394	-56688	26515	-92155	20574	-52522	83996	-70655	-5838	-52260	-620	-45852	-69387	-96462	-35401	24517	-71175	-98102	89036	-34079	66097	17003	68455	88003	-31624	-37670	71576	87672	-79055	-21721	-30900	19520	-37929	51423	-16764	1272	71258	-56692	80496	94850	-57966	-26384	-50645	-46196	-16497	-42370	-24682	94260	-55462	-2461	98481	30145	31144	35361	-31452	-25751	-34352	-9538	-75548	50707	-80650	-2693	36495	13481	14515	-73253	29403	71574	99935	20201	-9910	-79887	69088	-4878	-49805	10575	99889	12320	-69904	-49300	-97385	34789	-34403	32479	28583	-70713	-92646	-21475	84990	-53492	73610	-26827	83579	-53268	52534	17176
76959	-64739	26215	-48216	-92090	-46482	-81594	90855	99630	-86277	65171	-46387	13929	-28641	22859	-6743	46974	-48505	-44963	87425	-52585	17730	37077	-44826	83361	39673	48061	-93023	73867	50847	-15249	94395	54705	50411	-41044	82273	-69835	-82926	58397	-75139	-30972	-87176	-93026	-36187	67336	-9976	-6446	80530	89639	39694	83384	57486	-48902	-68243	41661	34715	-15181	-82606	-29265	58687	-42521	-80492	11996	-18839	-84134	-77140	34381	63764	2309	49255	50111	-95355	-24693	99681	-68852	-10392	-8096	42212	88150	50011	92471	-75899	66895	-50287	61551	-99411	83002	14835	24068	76752	-3199	12998	67520	-945	-47872	8046	40196	-99838	-37660	-87332
48022	-24754	-52886	53179	9281	-75382	-43649	-26005	-28352	8003	-888	-67067	-75108	-63822	-46946	-72918	29551	84677	-86749	-58933	85081	36168	96700	29424	34582	-32048	97609	-89880	-98197	-82146	46416	12651	23590	-93416	-37423	-34161	44418	35280	20145	9612	9886	14526	-23403	-80327	74115	-77681	-62187	-46871	-44757	16665	-6903	18203	23519	15650	-73689	92221	70307	-61203	81993	90401	66916	-33129	3419	80743	24175	-57645	12370	-8387	95121	75631	-51022	-64966	-71032	1537	-23804	-23351	56343	-24696	56280	-61789	-57117	-9045	-23498	84687	71029	66104	79155	-91989	64957	68777	-2797	26435	85897	71755	29643	-41615	23585	79121	73880	99887
87562	29823	58406	482	-72987	-6169	-6766	-35672	31292	29167	95488	-72334	-68149	10895	12519	23762	-99991	-48694	91150	55629	96123	-66259	288	-60010	-63510	88004	-58470	95554	53259	-9150	7295	-74604	-99252	78915	94466	98230	23877	44423	13926	-50042	39015	-93439	80453	-25586	-25274	-20554	35036	-63506	-630	48422	-94785	25595	85823	94550	71078	-32690	-50679	69784	23112	12113	13585	38470	-80163	55908	-32105	-22496	-63091	-36981	-67314	-28387	89912	47818	-42406	5492	50993	-12284	-93827	58218	-3907	-14924	37215	-98200	-74313	-44473	-28570	54130	-38443	73113	97809	17101	-59628	-89627	4308	78402	4631	-82543	66556	-67595	-92697	-68451
53204	92184	51259	-88392	-33477	16091	97559	98889	69616	78926	5914	-39423	20184	-98970	-14014	18346	76509	74383	56243	-28754	54241	37674	40186	38759	14944	3833	88572	28919	-47302	-79754	31029	-91228	-5848	-48578	-62723	92104	55252	48894	-49983	50620	-12208	-78473	97472	30749	8079	70216	-70413	-13442	-17552	75098	37781	38418	29022	91369	52079	-29651	-80300	41135	4853	8689	18538	-21817	21338	53749	-50467	-65652	-11137	28445	43345	-48863	-8151	36285	40113	70178	85486	29655	7716	12513	71953	-64521	86715	-42611	-94454	-28343	15768	47154	90997	-40912	19750	-73479	7595	79088	86080	39376	-28076	-18811	-73116	46506	-38862	-13842
96472	55074	79890	17242	-51481	2274	-36190	48723	98267	53641	-21377	-61978	52969	-87669	-97439	43025	-97945	-97534	62692	42079	-88750	64713	-16952	33819	90533	40753	69038	29633	-10186	-10752	-42464	33683	-43290	72210	-79641	-79949	-97615	20948	4296	-30849	13404	-54078	-66397	77095	17223	-58904	77928	98890	-8360	51526	-53726	-93652	-54093	-61121	-36092	28672	-1657	96347	-41048	95885	-10294	-38699	-26898	-17998	-99969	-56783	-24368	-1738	-72009	-43219	-54180	-24944	31539	-79567	-70116	55128	-807	18360	-97762	41562	-16102	10564	50022	48369	81132	-72006	-27819	-15926	-64020	-2069	-62071	65171	15929	-20040	32529	22308	-52946	-75556	42404	79666
-5492	61024	40376	-95296	-64421	-1397	-50179	-4671	32609	-1263	90833	22454	52151	-49457	54144	79228	-64809	46268	73932	-68315	-1454	58303	-31551	14509	-47284	-37505	24483	-62276	80789	928	48307	-57430	46273	-68022	15546	-6123	-94818	41986	42502	-50201	-35240	-47485	36195	-1999	23474	-62098	-54857	61704	-84271	-6978	86880	92943	-79588	78065	18844	7733	-81662	51777	-42772	-41438	-76020	-97345	-89380	61559	8230	44490	23668	71141	-86908	28899	-54431	9065	-24385	22097	-79501	-24515	14175	-60667	8567	23572	98623	48248	-27542	-85601	-5777	93405	90832	-83465	13870	94247	49552	-21493	81233	4186	86782	46154	-14307	31342	-63584	70213
52570	99548	-1021	-99158	90136	-17070	-77166	-96841	-44934	-11693	71660	5466	53299	47740	39126	-59234	7252	-91310	99009	48971	-48073	2109	47210	-9268	6403	4786	24804	-15873	80727	-97909	14863	-43693	75551	-5188	14704	-40113	-19788	68934	47823	63777	-44121	-55664	-3570	-87692	58042	42591	-81776	-10773	3954	-16316	-29708	-74709	14281	79782	-34401	99401	-72766	-44016	63368	83594	26218	89168	25064	-54325	91112	-66315	-33938	27667	-16073	-67698	69831	-75330	-51382	-44140	29612	-81802	97711	16396	56629	45751	-41309	18598	-38180	-13969	25519	59881	-104	-61361	64042	-98072	-21541	-78564	-79569	20274	23037	-15078	20874	-79713	40090	-35577
-56800	-65049	54877	-4007	98914	-58068	45784	62136	-33502	-2687	96731	-61600	-5942	96321	94510	49330	2687	-39846	-75578	32611	-94580	-94497	-56421	-30382	-6340	-2458	44379	-28439	-18339	-65569	-8681	-25490	-71313	10959	53604	-63348	6012	7610	-2464	-56734	77816	-42753	2458	14497	59370	11994	-45929	5030	85873	-30939	30942	-90869	-92785	-48224	31738	91591	-83470	-89350	20608	-47989	-82690	-86248	97095	-3353	42455	-29435	-43184	66700	52009	-77175	79876	-49129	20670	86410	-66742	43299	-81905	-91827	26567	51372	24771	89148	76869	-79054	39366	33613	-15479	59586	-49894	14019	-41779	-50524	-58046	18411	-92734	34974	57654	-9168	44472	-28678
-96999	95040	-83945	58162	16070	-6417	62437	-34962	-68151	58660	25693	-45681	-57340	25342	30757	-36249	95933	76257	18814	67486	68443	-68930	-2688	-37537	22910	79728	32466	-54089	-22226	-67209	48372	-97691	-44929	-47545	46731	47984	-25442	-15332	41813	10979	-94675	-9058	56843	55287	-8734	67380	-30418	40465	36638	-92251	24174	63820	-15109	-27291	59561	-23456	-33250	-22018	-12648	77453	18771	18639	-59397	33974	-95025	-69382	92647	6986	38884	-34821	43319	64920	-47234	-20287	-9616	-44584	-51897	19219	14990	-28316	-76855	16863	-38761	82388	-1622	39982	87460	-35054	-30890	-1410	-8455	11569	55549	-76189	-77423	97007	-25547	63321	75739	71154
-1889	84326	26515	-74138	2347	33312	-16830	-52639	-96599	40820	90345	-24067	-42502	65749	69088	-76451	34369	80854	76965	83452	-44336	-54925	96535	19591	-56846	47344	-38291	73635	59439	-5432	-96282	-24700	92806	32063	-38668	62844	87301	95573	-65335	59620	-41991	44076	-31640	36264	-15118	-16115	42789	77981	-66282	84189	-36820	72807	-81533	-85685	75478	23082	-29583	-16803	-75000	37844	73412	-78584	-71504	96077	23032	45591	37475	45934	-93572	64913	51033	84872	-698	69662	31158	74842	-98978	96433	-14320	47299	-48706	-32339	311	-20670	-40500	-13088	-93324	48007	68865	-13905	-76400	-25602	57112	-24302	32147	85741	97002	-62991	75687	18457
-21792	85318	-83085	99209	23344	80460	-81667	40338	11435	37837	-64309	-17049	61007	-49974	56298	-62243	81684	-11694	43549	-2867	21908	3187	53187	-8976	-35293	24612	-56158	-60875	-19020	-32818	16374	-22328	-75430	74865	-50522	-98553	-79524	-99261	-57924	89190	-66144	36460	-22025	-91574	19611	16215	61715	29962	15772	69119	-36969	-48964	-70957	-24416	44484	-40706	74927	-96407	-96343	91746	-23822	-64854	-44075	-14611	-37293	-45188	-70374	-47095	29148	63369	-51664	-43899	8256	-90915	27364	54248	34645	-1058	-15128	-82791	-98750	12072	13047	-48331	16024	-96844	-40327	-40762	30009	27431	-87032	17931	30000	22410	-19635	82474	-65329	-70447	-83152	-32835
-35708	-39195	-41474	-68249	-32282	24610	72347	53652	75941	-83811	-40246	-90787	41424	53957	-28463	20714	95745	83631	-55442	-79817	9423	30537	51773	43203	-39627	-13935	24800	62757	-30633	79267	-80837	11104	-67210	6074	74688	-52877	57984	-36756	-64392	28354	-33505	34108	32312	-28122	17877	54595	83796	-84878	-72503	92279	96745	91202	-94520	-99	-6441	67035	-89965	-35965	-90699	26490	61244	83734	63207	28584	57970	-84507	15509	46600	-48553	63424	88261	52939	-85861	80283	22771	-1465	7866	-67822	-26177	22738	73754	-78700	-21711	-18067	-41479	36150	4275	87323	-93888	-24374	-66939	-27470	-78136	9869	-59002	6557	17069	87962	54649	-14907
99891	17109	85705	-23320	-94035	-58778	57966	62773	-60019	-94319	87961	43986	22430	46280	-96907	42254	48373	91081	60964	-91001	-23907	30773	-14225	65306	26199	56437	-6278	-98127	-39718	-70209	-90218	6337	70003	42523	-93	-13079	-93205	-7385	84947	30038	-90423	-75732	-56601	-13675	-40979	29627	-44392	32384	16177	17927	24853	-89626	21300	35897	75661	95452	-40406	-46084	-18965	53799	-53255	24548	28086	-93113	-80210	-82199	-48647	43139	87444	794	-71199	-52250	23198	-91978	-55977	-84997	-37453	-54729	-51602	-76432	77015	12323	78251	95015	-87849	-9319	65173	89530	-86001	31206	16162	89287	52493	70490	-32245	97593	57634	87739	-6486	52785
81850	-67049	-29600	-80149	-12107	-32374	94321	-85797	-92234	19138	90483	-28221	-29327	94724	89394	-85454	87100	80919	-75242	27266	24109	29711	-93464	61370	-6185	38771	-93915	49224	-19531	-20087	49535	99710	5468	39608	-64126	90149	15705	-44968	-70476	23218	63872	34885	-51015	-55275	47234	-74082	-59207	-63874	-7165	97373	46139	57078	-2315	-91714	-69637	33502	78335	-63631	19567	-79575	-8268	61246	67106	-47978	49528	90455	56372	-52573	-42998	-68762	87040	13811	-92622	-77472	75019	-21383	98209	70861	80789	62358	-49105	-94321	-8711	-84595	57530	-5809	1511	35874	8950	-57543	-75862	-51476	-56171	-79403	11464	-37372	-6837	29142	66621	86503
91880	-87025	42046	41732	38784	-18685	-63476	-77950	59921	-87880	69956	68085	-11983	37104	-81431	23657	-56316	-87846	97704	-42693	65625	-17840	19849	98999	176	-9512	84582	-86366	-30778	93223	98662	90269	-28795	-96449	-90822	31989	-7881	37192	86275	33854	51094	63580	82771	-48066	-61217	-21028	-52141	-48768	-39515	58449	-44019	51646	70464	48796	82177	-55518	74133	91615	-68103	-93688	9735	81630	-84038	-20868	20566	-25725	30359	18178	91607	7010	-24009	50189	37621	-98772	-98879	41218	94025	51404	-38540	-45187	5868	-62902	-17234	68106	15575	36969	-27498	75170	-63993	43934	41418	-57693	28370	-60249	88716	-72857	-10715	23286	-71170	-19369
64681	99972	-89095	16107	57624	21046	-3243	-77146	71720	-56831	84349	-24450	-36058	17193	29089	78737	7199	90061	78927	80823	34497	-3585	52971	62642	54184	-21334	43061	-22971	52175	4215	33546	-48906	15364	33078	-68142	77363	55341	-81266	21614	60255	88314	85985	-65927	29774	-63153	33973	-44516	-89589	-89554	-29182	51094	11303	33403	-47059	37965	-29562	-71783	18121	-5891	-88813	50332	81064	-95051	83555	99998	2403	59998	-68562	43112	72269	56961	37210	49934	92053	27847	-10210	-3793	55238	14081	18234	-86379	58495	49490	-42	-8243	67144	-22090	-88586	-932	82682	33018	-56285	18296	-42493	-5087	32205	-51286	72816	-36860	25712
-58932	-57076	46696	-21889	-99574	74558	-50665	-49556	93638	52164	71410	-48734	33751	38024	39214	-71403	-25360	-76476	-73994	61595	-88712	22913	-53423	98125	30084	66527	-75235	66518	-30563	82969	-79063	-88755	-79661	8452	76899	-75947	-89144	46459	18932	64849	-75010	-215	49441	-92295	1007	74286	-87211	453	84907	68527	84850	-75164	-82458	7708	55009	39122	-27221	74826	28578	17204	-53710	-46215	58760	-17195	-44538	35249	31499	78828	-64657	-7813	-93595	90545	-96190	76419	37780	-30904	-99446	91183	-83044	-11164	-60209	-61924	-90849	-83075	-17379	-7721	-63394	-28369	87506	-82528	-26860	50806	-25132	4778	8048	-11449	-53851	87522	95554	80672
71267	-36543	45825	-25546	-19105	-15752	-66318	-11638	42469	-56700	86708	21101	-5382	-99557	1208	94861	99097	-71382	65599	58811	-57910	24176	-75772	70060	-89313	-29773	-73523	-4209	-95003	-86680	29133	-60025	-16089	4987	-85054	-2946	25727	-77076	53914	27265	5862	-17603	26100	12080	52306	82009	-23412	60674	44713	45783	-74156	88026	-38511	-65782	-22790	-12050	41031	-69247	-72050	-72490	-4476	-44986	-84623	-53258	18389	47537	87129	-95814	53016	-78489	-36108	53748	9675	17482	52302	12901	-26655	56282	-48679	83049	-75601	-49115	-19369	2349	81369	29021	8852	44572	-47458	-56917	46660	-97453	20754	92599	-76693	-32248	88253	-58696	-84654	76589
37135	33880	65827	51552	-74721	-24667	22343	-88071	-93203	-1916	-79998	-53247	53211	-16922	89734	31153	-49946	-16299	-14628	-11384	-71444	90611	41612	8147	33313	27924	-86372	10243	-56154	-16043	62562	-18809	69190	-93737	-61773	-77651	-68480	-27976	-42277	77998	29532	1890	6369	22676	-8286	37907	-21723	97629	-92631	-45072	61038	80586	-21429	-74674	70757	-64709	-43504	-9362	-34139	-94055	66011	-96500	-68189	-40633	-9750	-60976	-37553	-14264	-50071	-57973	40970	81829	67696	-55017	81413	95459	73002	-65627	-73256	-5336	-35349	-25910	16614	60232	49878	-6261	-93376	-19552	95879	1776	-43370	73538	-60182	-49314	96640	61503	39353	65638	-53981	-41807
-73006	-64572	-37475	-22396	5757	58542	49411	90003	-25328	-34872	-24549	60142	81643	-47361	19923	8545	-77093	27648	-86831	58786	-93303	-15635	-41807	-72099	-90862	-32481	-48084	-64336	-4972	-44098	23779	91829	42574	-77460	-1928	63447	-35114	51694	-42282	-2635	-99061	-48712	19458	9106	-73318	-8619	-84265	76907	-69778	-59032	-58594	-61520	-57390	23360	20849	-75125	-43699	51818	69020	-96179	30414	9923	83662	86887	20458	-19720	-56107	-29406	-18217	-27576	80332	-80239	-69559	42751	46379	9850	-21773	22520	39577	-58284	-11966	-91912	98177	18718	-25912	23660	41753	97309	90655	14140	-34742	-77356	10287	-38846	57020	-1778	46728	-43417	-85517	49659
-30185	43906	-96313	-84367	74827	-99638	-91057	-34339	44874	-28932	58686	-39503	-60414	-50980	4314	-99053	-97482	-8752	-39381	93116	-33256	-99128	56422	97406	-98738	-71336	-59961	88667	13948	-84533	-52919	47750	9252	60711	86677	-38773	-33632	-52335	74520	-92719	63579	-75382	97150	-18392	63129	-43164	34020	-10827	63670	-39510	64156	-49255	61668	6389	-27087	18797	-21505	-21960	-44160	4891	-70925	82105	91300	76163	-93670	60891	37562	-27929	58181	46219	-11779	-4431	22191	-92848	-89536	44480	-46744	-95923	33224	48454	92137	-13055	-15782	42277	-73533	95232	76684	55903	95408	-84788	35238	-54796	83895	31489	22395	31448	48622	-60777	-8814	35782
50429	-22167	41992	50809	23303	-31377	32372	71248	-62935	-46617	64429	9995	-56725	-6738	45337	-29560	61605	-13461	-89937	85202	54060	72886	76848	-27018	-79801	33669	-38121	-48989	-19883	-49210	-7421	1817	97539	26016	3313	64866	49458	37430	46214	70161	86733	-80130	-19313	6361	31357	-83188	29647	-3365	47548	22540	-63081	27539	4012	32146	26130	87098	-72363	-5866	-40687	14335	-79106	-93684	7471	18420	73952	-83552	88989	-65463	70421	15754	80534	63961	-64570	92202	12912	79880	77992	-55368	-10286	-84156	-3525	-62744	39812	-96162	44724	-14113	-36081	-44604	90966	85656	87096	-25513	90817	15245	88220	31128	-19680	-25175	-71902	59789
-10326	23684	7798	-27895	14661	-68864	-8510	-13760	38498	-30128	-32601	-50435	-35328	38992	-23168	95391	33798	42792	-44401	-24610	-18841	5419	-40899	82971	-7380	-68064	-29640	90357	-80231	98130	-82251	-43640	-73605	58175	-61464	-85935	-82815	-51825	7537	-32942	-7407	36415	12987	-21374	-53307	41889	93855	-43135	-12622	-52267	-38895	20939	-76550	-57312	-90600	-33782	-53898	62961	80581	-75045	34987	11872	86219	20229	-18334	11087	-21597	-95019	-4308	76763	-13440	98384	95117	27326	-66196	26179	65660	3525	54934	40676	-43748	-9109	48707	-14957	18073	82596	-57199	79204	76248	13956	-22674	-26900	-82869	70957	-55099	-10732	16300	88696	22291	28521
-9650	-33963	-76708	-20092	28644	10533	-58336	91262	-9483	66473	-29449	-4466	-67194	72004	93646	4146	-80862	95139	-46552	-89209	99469	-43011	-75668	-35527	-50802	73180	-75008	-91975	-76858	-95321	17620	-28224	40869	-5466	-95128	-35994	71374	-38572	-76083	-18252	75990	-58650	48750	46306	27997	-51578	-42034	-6202	-54694	-24475	3343	-83225	-84325	27611	62874	66669	-83345	-80903	-71428	92804	-22756	-29808	40247	-95277	-65878	91788	-67554	-93203	78342	84562	10863	-87173	-54914	13252	-52899	-29205	50537	63480	-67955	91258	-69577	73819	-32638	8313	-37964	-89743	-33569	69666	10371	738	81262	-80052	-40946	48203	36644	4549	90090	-62835	58222	53575
-28149	71082	-49305	36151	15004	31007	-99896	-12760	11519	26843	-41170	-815	48334	34344	41275	35478	-58213	95064	20315	86055	-33717	-32301	82632	-2204	-39986	38246	1279	-83153	-72079	3217	85555	-70449	99593	-45575	80441	-11637	-47662	60592	-7260	-10697	91663	-96952	-90573	19178	2541	-31631	28569	50010	-74318	37243	-7287	35150	12978	8744	-87815	42601	84022	-76484	-80249	75866	79058	-93984	15933	-5683	-31912	81523	-63891	-86253	79636	-23064	69162	-74567	82899	-48017	84958	39311	-12690	-87375	-54806	-14153	-11171	-36847	-54822	64321	66158	58756	55256	38123	-54341	-2815	-55490	75030	-7078	-30954	-81761	30739	37488	-53296	-669	16923
38984	-67268	-11476	-37304	-74804	25449	-57752	5897	83619	92219	-48989	-76736	15555	36224	63966	-34772	56886	-2111	20128	-69298	-24882	77531	-66736	26554	71844	23046	60002	-90912	-20080	-9097	23648	61025	63972	-66183	14213	71654	-32374	88715	95585	83313	69317	-96057	5770	-86797	-87091	65384	-20907	41894	63195	-9943	47586	-36229	-83671	4656	33656	61244	-85805	-36451	-2592	29737	76127	8114	-31728	-55323	-57677	-95829	-47109	-70225	-55724	55895	-45814	-11598	54286	14717	-78280	-28526	-79519	-82040	33462	46981	23648	-45315	-257	11881	-32876	5051	48943	-57780	-90003	-77036	44715	-22965	-71131	-60100	-57274	7292	-64865	13351	-81004	-73914
5202	57196	-42573	-45270	91847	-51917	-66577	90734	69308	-62934	-87197	28492	-4690	-74078	46149	37850	-30306	98778	92309	6381	39115	-2303	83105	-55385	87481	-30957	50099	71940	-60093	-17715	861	41187	54363	77898	60491	19177	41622	98401	-34593	-70158	59523	62784	56287	-23789	11169	-73772	-87579	59847	68653	59356	46762	23095	-35695	96427	-49136	-68639	95204	61151	63655	-81127	-98062	16162	26085	43463	-46795	89974	73452	-59625	-71943	-51544	-32702	-1715	52813	-52938	-62877	-18733	50551	-20189	94812	7285	37514	-88824	1252	77192	19966	-13949	-36635	-87909	86694	30837	45025	-3246	-64549	-19265	-94811	61003	25359	27029	-7709	-66509
-96816	-59105	-18234	-96357	-2867	45650	28798	81859	25260	-52017	70973	7321	75645	64843	-64642	-57356	-58578	-73071	48365	-64071	-15259	95822	-12664	-13762	86733	97425	-42094	-64170	7593	28083	-49254	2505	-23011	8447	13340	-56522	-75714	17266	31851	-36667	-14093	-92316	73769	-6148	-33753	3388	-55793	-52642	8177	67314	64704	32996	69312	22206	56226	16803	21344	-47214	-2999	-1558	5937	9570	-69367	33866	81134	-77228	24433	-40952	55147	56874	-99001	53236	90648	50296	22414	-28742	38095	99783	2035	62258	89229	-30777	-77886	98967	30110	-17272	-79872	-92704	87939	70698	10050	-413	42182	-10608	-75303	-94103	61264	98056	-48044	-58917
24497	53021	31120	75644	-68969	-28006	-43174	-14577	64854	39078	750	-57706	-11717	-52762	41542	-18796	-83857	-60365	22601	60558	-49239	-20964	-50980	73132	48287	44232	22010	37495	-35703	-99331	52943	69826	-39453	-89744	80276	19931	-84690	-59507	-97428	138	-21137	-29218	1011	-74771	88801	28577	-10309	-87056	26032	64349	-72947	-73885	43564	62256	49180	-61504	-1949	58263	-38222	55902	-76377	54134	63806	-23761	69967	-5168	53910	23594	-41882	88041	-83308	39387	-28580	-89789	4130	-10093	63602	71051	-8757	-94047	-76308	-80083	62058	11343	-36168	70010	18899	96981	88244	-83908	60380	80163	92641	-41152	-19825	21	-80202	-63913	-79921	20090
-48135	-47565	94834	-68606	25886	-55539	-97339	-53533	-40141	-10680	69168	54694	78881	-9580	61513	-65816	-78290	41305	80722	-93277	12411	-73411	-59392	97775	-14035	80996	27181	-89688	45354	11000	-70238	7435	-50777	-23137	51994	-30397	22663	55211	-92796	-69590	64302	-55441	32024	96397	-19955	36321	96271	-81841	-99674	35071	-81478	66780	-23858	92981	27413	-51200	92624	9199	-53305	-86841	61052	-84477	-89173	29045	66816	78912	53939	-89084	-84997	42271	79211	2656	-5442	-39100	48171	-62222	-18604	-71909	73789	45134	-60764	17599	-52767	52894	98963	-5081	22839	-52668	95173	45871	-8081	-15261	28969	-22057	13441	42209	-95245	-87470	-44608	57711
10272	-48377	-7325	60648	-76653	-96955	-73904	-49656	44436	37563	-53739	78983	42847	41479	-44794	-83955	20628	70408	36766	-22919	-25688	94990	-17915	90866	31589	66558	70682	61850	50455	55830	-59059	-22067	-10125	-16717	-37157	-14177	64946	-2579	74804	64565	55618	-89066	-45661	93894	-66929	-94936	2973	14119	-61241	-77740	25328	-82167	-84538	44050	-67715	61563	87496	54836	-29783	8804	-31732	-49634	95729	-74559	-30300	56603	20087	1107	-78691	47	-53980	-70243	44271	36702	-67270	-29495	-17761	-27510	-7895	66047	85506	30091	47734	61081	-3683	-26567	-78894	-37770	49143	-4157	73517	26617	49758	96152	43050	-22155	-70792	-68210	-94450	78838
32216	99524	98285	-91450	89928	-47229	-52459	-81008	-760	-20277	5069	-38105	58142	-91285	90683	63052	-72097	80478	70981	-90571	-76654	19858	-49502	88546	-97955	-82265	99666	-19685	26676	-67924	-31664	44081	67221	67564	27737	70782	-35942	83405	-12247	-75647	66350	-21020	-84899	-33208	1902	60977	-29825	-76972	90824	-61296	40801	-22540	-82820	72999	-56430	52274	-59363	83014	-70247	-49655	22567	-96701	-19011	-57602	82472	-23179	957	39979	45108	95427	74696	-91979	97538	5400	-11636	80359	92619	-93956	-60858	58225	-71733	-9046	-89789	-74669	-53374	-14287	-30228	31585	79575	-76749	-46318	-44493	95507	-59615	-58438	-42187	88360	-96056	-88646	85512
-71302	-86561	-23546	19354	-43908	-80925	-74395	-28435	87541	97304	-5247	88217	63672	-33542	-71714	-24153	-70064	-77512	-61523	-82690	36745	24505	52903	57088	51319	61841	37916	18805	-83558	80169	37538	-37815	46898	-96415	-60964	-9623	25496	-90072	-51953	-17826	76337	3913	44229	6384	-37826	37004	-26711	50666	-55594	16952	-1536	84746	-3321	-55795	87729	55183	44015	-33138	30041	-14096	-43	-26440	-89893	-2309	35424	-66636	20343	14980	-38842	45953	31159	63581	83412	23246	-80644	-18780	-25172	-16777	-50164	5169	-75341	86393	-2618	40913	92230	-48511	-86743	-2918	48616	4005	31069	18415	98130	41187	89611	-53207	28203	-55844	66904	22151
26675	94134	40820	79186	47140	-11115	34546	5990	-76511	-98660	-87339	25049	-77899	-14016	-36256	39263	-67780	-38803	-15144	-15504	-76272	-8901	-1804	81329	-40359	-42827	18131	28384	-88439	-89155	-37352	84921	60231	85749	92356	86096	59476	69209	88584	-88812	91841	-84102	-1474	22713	95175	-19982	67255	-31038	9225	57937	76759	92352	9957	-6297	52621	-97755	56154	57404	64030	-60236	85334	21227	88749	77648	-89675	39698	-97043	-88836	68917	-27258	89353	-76809	99777	43915	79301	30261	43878	58605	-76746	-59864	69955	-1923	-69750	-24414	-77257	21055	59176	59635	48879	74774	85651	40980	43593	99316	98077	96385	24118	-18427	50382	-75414
49649	80993	-87885	-61489	21516	38877	-1128	25197	-96615	-81518	-15637	4061	-3439	71602	54431	-7550	39677	-3949	-43223	-67484	49034	95346	94716	-73329	-93350	-62668	30827	-62669	79087	43192	-21085	-78891	81881	-94085	-73032	67637	91291	83016	15024	-75478	64768	-80109	-70514	98787	60157	-29124	92143	-92736	22280	-57313	-28327	-43165	73037	-67381	-59606	-88906	-20296	-1539	32867	-26693	-63703	-5311	31320	66588	37511	-96761	11274	-20326	-72838	-92566	57225	-30772	-26179	-11171	43206	93618	-55441	13516	-89517	78318	-46829	-27527	57977	-16414	72322	50892	-51670	-75073	-34731	-47459	96868	-5647	96863	-95441	96105	27185	8621	-67964	66199	8058
16505	69630	30433	-13294	16842	3712	40171	-56732	-77117	91365	-8219	95181	70918	51981	-65827	-59638	-78220	87436	-99347	87794	18754	49302	-84469	23748	-75081	93007	7378	79104	-25351	54659	82387	50941	38147	740	-43700	-34100	36497	78221	-20792	-5731	89919	62917	-9736	15898	11303	97665	54861	-8243	-79319	25663	52651	-91067	-79014	-16729	-13434	-21709	-74514	86171	15379	-45398	95175	55097	14563	-42373	93877	42525	-21581	20816	28564	-41578	-58831	-16179	-61401	-49815	-8500	-17071	95302	64191	23214	-91377	62427	99687	-45823	-43030	-78842	25292	-99128	-24288	-13642	12305	20891	88017	77981	-95382	84931	-84442	41509	18351	63074	42699
88696	99894	57025	71591	-64978	-55151	-46052	21166	99194	67272	92162	-44509	-89368	58504	-17218	7068	30279	57586	39947	-50697	-44144	-99189	22626	50422	70709	10666	-96229	54363	11943	-43281	-41806	35078	-32125	-73113	-41808	43131	-34415	32906	3755	76847	-14754	26730	51864	-72238	44708	10716	-48630	-47836	-14651	68649	-78878	-31571	-61117	64063	78367	-97375	50684	48576	15163	-33927	-83776	-61286	97535	-17009	-43654	5084	77288	74677	34765	-26897	-14534	-13271	-52148	59530	12956	-52386	14794	83796	-77816	48580	-95845	9195	24466	18964	-97760	74319	-81860	84728	92358	93314	-22517	-62094	-67423	93028	62276	29166	-82318	54898	30010	-37711
